tauN,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-0.775,9,0.5,0.44355003046591285,0.30679169534151896,0.6849458684399096,0.47375874143243457,0.6301298908279545,0.7413862340374268
-0.775,10,0.5,0.44576951244557833,0.3045934071180876,0.6805045947477306,0.4649874145420165,0.6303644856082079,0.7462626748426917
-0.775,11,0.5,0.4484982409853665,0.3098274389068893,0.6898521497739757,0.47655733123790867,0.6261147770445911,0.7408281656331266
-0.775,12,0.5,0.44832753003967885,0.31013128520870564,0.6838125008169612,0.4730283899839343,0.6296044746304434,0.7424509411293553
-0.775,13,0.5,0.44077392888698536,0.3162105238528582,0.6637860093940563,0.47619903991760426,0.6358770023343798,0.7400413453128727
-0.775,14,0.5,0.44802980419535904,0.31284164456065156,0.6734290411332837,0.4702290935787291,0.6304984161353703,0.7417900323211364
-0.775,15,0.5,0.45289202257801614,0.30389414596196984,0.6908788825152564,0.46358522009286846,0.6262045445532776,0.7452285841100754
-0.775,16,0.5,0.45592221047674647,0.3047403391925596,0.6871017266154889,0.4592617082849419,0.6249850233635529,0.7474059532871279
-0.775,17,0.5,0.4328800995609242,0.30632470824719576,0.6771196818000668,0.47915921564938346,0.6341120745022479,0.7416294642857143
-0.775,18,0.5,0.4578804633181357,0.30645063915163595,0.696863313472615,0.4663972912655853,0.622029979269654,0.7443008508588859
-0.775,19,0.5,0.45051230653606594,0.3188741866192606,0.6728636499314672,0.4762552453389792,0.6309743014970779,0.7380286193940363
-0.7025,0,0.5,0.4070268649435475,0.3047274502562791,0.6227846433312142,0.4662581091481727,0.6617864124147286,0.7454778807203305
-0.7025,1,0.5,0.41254501114720843,0.31025553219818264,0.6259085869593581,0.4707161558310415,0.6582637529463465,0.7418799311145821
-0.7025,2,0.5,0.41621802662170976,0.30464965154994,0.6269714723313238,0.45891006242046267,0.6572745698048722,0.7463059145629505
-0.7025,3,0.5,0.41773021571445,0.3098810718411121,0.6236744039878718,0.4626548080968591,0.6579863194527781,0.7457701691932322
-0.7025,4,0.5,0.4153795063412097,0.3099426098993328,0.6257356824427024,0.46690351248123274,0.659208535711442,0.7434691745036572
-0.7025,5,0.5,0.40354893375805856,0.3052683457797382,0.6267136931657961,0.4740834044798478,0.6612703361714034,0.7429452027378618
-0.7025,6,0.5,0.40193453106063587,0.30818736033939925,0.607891974681226,0.4661073099495628,0.6667469976302366,0.7456080946500419
-0.7025,7,0.5,0.41575286788931165,0.30957065776675213,0.6226717733188998,0.46364300844809003,0.6573748200287954,0.7439990398463754
-0.7025,8,0.5,0.41508376090748106,0.30593229565787994,0.6412420763582009,0.4726194541164336,0.6529960903215511,0.7431619475415095
-0.7025,9,0.5,0.40357315280257405,0.31071297458508623,0.6293278645336597,0.484522648299628,0.6594763642195581,0.7381779001556327
-0.7025,10,0.5,0.41323718551880056,0.31062603918739135,0.6350030043935186,0.4773250690864517,0.656147769887497,0.7397529477821448
-0.7025,11,0.5,0.4086054759915324,0.313676074723764,0.6223764506918691,0.47778263759142425,0.6593072554195665,0.738299063925114
-0.7025,12,0.5,0.41536340063659294,0.3067346676604993,0.621681670455687,0.45909514484326847,0.658889557025456,0.7483935342247057
-0.7025,13,0.5,0.40573288538615465,0.30867097012433686,0.6131768341867453,0.46648890214076544,0.663300877509316,0.7445194265862716
-0.7025,14,0.5,0.4093499131256294,0.31398541627731585,0.6217793211589018,0.47692605452389264,0.659335799292377,0.7400907354345749
-0.7025,15,0.5,0.4079661433670649,0.3099146459116604,0.631661082519689,0.47984624191995956,0.6593889955214332,0.7405169654289373
-0.7025,16,0.5,0.40837099825150364,0.3073088035447791,0.6294521600851614,0.47367758982070524,0.6580823454021147,0.7426893576222435
-0.7025,17,0.5,0.4101001377891777,0.3073197873956103,0.6342058493791846,0.47525954964799044,0.6571269132653061,0.7411287732819525
-0.7025,18,0.5,0.41322422642171736,0.30953116355048943,0.6216377064464131,0.4656460833611551,0.6599114373479076,0.7435527212930654
-0.7025,19,0.5,0.4085691197597998,0.31042509139447105,0.6188497828243272,0.4701933922603619,0.6623959000640615,0.7431665601023018
-0.6300000000000001,0,0.5,0.3744392269928175,0.3069024986916092,0.5654885038252786,0.46349266394753724,0.6910370755509339,0.746569588350602
-0.6300000000000001,1,0.5,0.36993055629292576,0.31228856850522246,0.563995976484267,0.4761150252197889,0.6934090545512718,0.7405984957593215
-0.6300000000000001,2,0.5,0.378939271269612,0.3067246120149965,0.5725953742804962,0.46347556807541423,0.6856307803178925,0.7455540902369819
-0.6300000000000001,3,0.5,0.3744587443948665,0.3178568822654068,0.5615571118933396,0.47667412090705646,0.6921570977665907,0.7380961915822354
-0.6300000000000001,4,0.5,0.3717014681305479,0.30666036255889045,0.5661037249943894,0.4670457031709815,0.6906878052686364,0.7449844137159299
-0.6300000000000001,5,0.5,0.3636878667965671,0.29887159198634944,0.5685274131411004,0.4672047339660261,0.6937041174593042,0.74723291626564
-0.6300000000000001,6,0.5,0.3760819882979742,0.31173165100470085,0.5668953685048468,0.46989548733963155,0.6903650508677439,0.742049328253459
-0.6300000000000001,7,0.5,0.370885383136311,0.30268696625583785,0.5812357745347976,0.474358120521131,0.6853558832959282,0.7436921111465985
-0.6300000000000001,8,0.5,0.36436444359609,0.3073887159200747,0.5667275525777564,0.4781082724320814,0.6933109297487599,0.7408414653655415
-0.6300000000000001,9,0.5,0.3808653029911964,0.31364443178452783,0.556654097540854,0.4584073601678699,0.69123354539271,0.7457112008637582
-0.6300000000000001,10,0.5,0.37762716998589296,0.3149380063098617,0.5621075679013962,0.4687931664799548,0.6884930187770824,0.7412665496889456
-0.6300000000000001,11,0.5,0.371108602455783,0.31569843555742894,0.5677563217635301,0.4829847149122415,0.6895776457363096,0.7368882512354535
-0.6300000000000001,12,0.5,0.372137927494399,0.31090537929768486,0.5651519238433892,0.47216034771406035,0.6902502502502502,0.7412587412587412
-0.6300000000000001,13,0.5,0.37140868855370435,0.3138581432829464,0.5612931369074544,0.474319603219948,0.6929520162737824,0.7388583577359702
-0.6300000000000001,14,0.5,0.3812638954074472,0.31118882987181595,0.577463024002022,0.4713271959344292,0.6841642697347395,0.7413489266260814
-0.6300000000000001,15,0.5,0.3720607133531915,0.30966040812622425,0.5714047778745757,0.4755714064170699,0.6888497840345544,0.7405984957593215
-0.6300000000000001,16,0.5,0.37911081247714673,0.3164290063515119,0.5629220254165836,0.46984905545707084,0.6892342288077742,0.7416822727816074
-0.6300000000000001,17,0.5,0.3765381443496521,0.3085135938820318,0.5716284814543354,0.4683593410792468,0.6887986625268688,0.7430661628748292
-0.6300000000000001,18,0.5,0.38497319892950776,0.3156025890345836,0.5632258545753861,0.4617348387095291,0.6869299690626381,0.744693560590976
-0.6300000000000001,19,0.5,0.37353690767073044,0.3041318114002239,0.5657492652193861,0.46063011524737746,0.6917149892763523,0.7462734670856498
-0.5575000000000001,0,0.5,0.34216477580639304,0.309231118049548,0.5183007343395353,0.46841383712858986,0.7146694463376498,0.7427465378936026
-0.5575000000000001,1,0.5,0.3378120702308389,0.3025567751930509,0.5156827932053,0.4618642632518259,0.7187899616368286,0.7476777706598334
-0.5575000000000001,2,0.5,0.3330833576549221,0.3032378317409984,0.5195160727159742,0.4729654719291043,0.7198946612401245,0.7441254310690513
-0.5575000000000001,3,0.5,0.34318025216042647,0.31449266752816435,0.511440878330401,0.4686878254110181,0.7189297124600639,0.7415865384615384
-0.5575000000000001,4,0.5,0.33894643146114517,0.3152768743712279,0.5098758424140938,0.4742698166808696,0.7210574657561599,0.7397331623863136
-0.5575000000000001,5,0.5,0.33313259122523364,0.29960770258392894,0.5172719593956894,0.46521615551222834,0.7183347384479506,0.7478378701526444
-0.5575000000000001,6,0.5,0.33891898843121043,0.3123772062240266,0.516817165716313,0.47634363333363094,0.7179085911480277,0.7409386339168228
-0.5575000000000001,7,0.5,0.3366758523832254,0.3098524309439232,0.509438015912636,0.468850398769033,0.7192284508740205,0.7429822815050766
-0.5575000000000001,8,0.5,0.3345498254069796,0.309792809216041,0.5157954222723438,0.4776260536144039,0.7197063400231417,0.7395436499979949
-0.5575000000000001,9,0.5,0.3363181403097389,0.30933798186419126,0.5179532790788952,0.47640196244735855,0.7171474358974359,0.740255591054313
-0.5575000000000001,10,0.5,0.33790563797947176,0.30951680147959737,0.5124024519224909,0.4693534234518678,0.7183483290488432,0.7435070108349267
-0.5575000000000001,11,0.5,0.3326232080279672,0.3072618773991476,0.5165306170711869,0.4771470038918289,0.7204831848462958,0.7428036041782952
-0.5575000000000001,12,0.5,0.33611000717270706,0.3102966037277563,0.5065340285668124,0.46763198174000464,0.7224200712256412,0.7437722419928826
-0.5575000000000001,13,0.5,0.34761432310643603,0.31804906890218376,0.5035268088516895,0.46070090349393505,0.7199281150159744,0.7431891025641025
-0.5575000000000001,14,0.5,0.3355084837718378,0.3184356786399316,0.5056699894041616,0.4799382848192448,0.7218553712353036,0.7387140359243364
-0.5575000000000001,15,0.5,0.3356601998317105,0.3054070625038645,0.5027157083245651,0.45740581645048056,0.7246399936176153,0.7485860976294573
-0.5575000000000001,16,0.5,0.3275764154535241,0.3036440935251077,0.511396734598454,0.47403473077834823,0.7238361638361638,0.7439039039039039
-0.5575000000000001,17,0.5,0.33023217214577466,0.30684284684898505,0.5053988945311129,0.4696030510431321,0.724064728030121,0.74386833905888
-0.5575000000000001,18,0.5,0.33151749545029346,0.3084768536169596,0.5054052653617406,0.4702793312566221,0.7246829112151403,0.7441916263446235
-0.5575000000000001,19,0.5,0.337691721573397,0.30901235730629817,0.509281181560178,0.4660291277274983,0.7208995765758568,0.7439718016502443
-0.4850000000000001,0,0.5,0.31535572166765025,0.3154747884095446,0.4658365862025916,0.46601246899387583,0.7428651371012871,0.7424945961091987
-0.4850000000000001,1,0.5,0.29972216488887204,0.3092838408421987,0.4575995589398551,0.4721978076232327,0.7488403984995765,0.7440790256674733
-0.4850000000000001,2,0.5,0.30683178616842816,0.31610191456646314,0.4584887673721991,0.4723408189985062,0.7476961294975559,0.7406756648829965
-0.4850000000000001,3,0.5,0.3088419305169351,0.31263332458293586,0.46187359927145516,0.46754363513928293,0.7472046476463332,0.741807069041779
-0.4850000000000001,4,0.5,0.3032645278051368,0.30909990487675737,0.4572533303810101,0.46605174020275486,0.7498100987486507,0.744787289390483
-0.4850000000000001,5,0.5,0.309945180564757,0.30934858021254313,0.4617276322118813,0.4608388722463205,0.7478884462151394,0.7470281124497992
-0.4850000000000001,6,0.5,0.30206735804565615,0.3198534004319356,0.4491038271952655,0.4755475308712119,0.7509932180264055,0.7374905306805949
-0.4850000000000001,7,0.5,0.29719359718751504,0.30379166703417765,0.45916533453058733,0.46935937968186114,0.7489069832738358,0.7441461566077626
-0.4850000000000001,8,0.5,0.30915043992453345,0.31440192809448547,0.4677434702391101,0.4756889523840898,0.7449892198355027,0.739881381742406
-0.4850000000000001,9,0.5,0.2997508235749981,0.3119416398036307,0.45553615602474806,0.47406273585983555,0.7501403480631967,0.7409624132152263
-0.4850000000000001,10,0.5,0.30080015034711105,0.3068061343445249,0.4605373233155978,0.46973273026886386,0.7497112359103039,0.7431004700116499
-0.4850000000000001,11,0.5,0.308720718227641,0.3076422207368274,0.46440818969621894,0.46278580727181895,0.7470644239923834,0.7450790577605679
-0.4850000000000001,12,0.5,0.30785330987830406,0.3126432562001807,0.4701393092304911,0.4774542932919209,0.7439719421306444,0.7390099963868482
-0.4850000000000001,13,0.5,0.30263413423809415,0.31578942018735046,0.4559552482583039,0.4757752916450261,0.7496793330126663,0.7395816701261376
-0.4850000000000001,14,0.5,0.30004534219152734,0.3060007307192698,0.45310169496881936,0.46209499117001657,0.7533354510800508,0.745527079303675
-0.4850000000000001,15,0.5,0.3059888311960629,0.3157170247413065,0.4604507348390296,0.4750896804798055,0.7473330936114108,0.738776981298306
-0.4850000000000001,16,0.5,0.3100110935648475,0.3187180345610536,0.4528923811570082,0.4656122719035646,0.7490585690249179,0.7425113826982986
-0.4850000000000001,17,0.5,0.29988208256387044,0.3056023668858843,0.4570467127218542,0.4657649299719761,0.7511240202124697,0.7444002091124784
-0.4850000000000001,18,0.5,0.3049719367679947,0.30709130679981655,0.45583213429066005,0.45899989121674056,0.7490715968534122,0.746403814561045
-0.4850000000000001,19,0.5,0.3021721098485972,0.3076890263499105,0.46576511530064707,0.474268836082905,0.7468227959395731,0.742012971414845
-0.4125000000000001,0,0.5,0.2646924265992734,0.307304893015825,0.40347317165692936,0.46842775761960026,0.7797028717090851,0.7426184067810228
-0.4125000000000001,1,0.5,0.27709946060247254,0.314144557092793,0.41307422130117055,0.4682976214207351,0.7735916613621897,0.7412323037323038
-0.4125000000000001,2,0.5,0.2727296916298823,0.3093356007261271,0.41501509064370656,0.47071861375805146,0.7732783802168781,0.7428525730736935
-0.4125000000000001,3,0.5,0.2727101478178822,0.31455776161555044,0.40512848963027537,0.46729581529870695,0.7762246164937717,0.7422202692445972
-0.4125000000000001,4,0.5,0.2750211152756977,0.3086003890230583,0.417583558104175,0.46856928913039203,0.7721559395076014,0.7433337343117206
-0.4125000000000001,5,0.5,0.2716531434374421,0.30798937226867373,0.40867811721393194,0.46334275829813143,0.7758393548644656,0.7449000040078554
-0.4125000000000001,6,0.5,0.2709467487922393,0.31110742902534777,0.4143506776343734,0.47576719266185513,0.7734996601495342,0.7396854616031053
-0.4125000000000001,7,0.5,0.2758449429401854,0.3149262324517111,0.4078890830500307,0.46567818432322533,0.7756834303020642,0.7424315426001766
-0.4125000000000001,8,0.5,0.2674316844166452,0.311466599370966,0.4033016613050157,0.4697087304420984,0.7786688051323175,0.7430566640063847
-0.4125000000000001,9,0.5,0.27715317160067976,0.30848488766655496,0.4209726489457936,0.4685629234214281,0.7711948932774786,0.7441347503509124
-0.4125000000000001,10,0.5,0.26402391540731646,0.30733130549355575,0.40329168927601355,0.4694429334883806,0.780755273756829,0.743530072623681
-0.4125000000000001,11,0.5,0.2739291170699378,0.3132252994523403,0.4028046596339212,0.4605885328445038,0.7786320360116321,0.7449090251837571
-0.4125000000000001,12,0.5,0.2700010767616735,0.31551628817317084,0.39952718554341576,0.4668771551537236,0.7786036846101586,0.7409616847499699
-0.4125000000000001,13,0.5,0.2739453517521818,0.30034297490408385,0.41826913016278877,0.4585739238141131,0.7715628859407991,0.7483031447046066
-0.4125000000000001,14,0.5,0.27833974151812296,0.3118832736372899,0.4220797540039405,0.4729458132596555,0.7685626225833567,0.7408162449534317
-0.4125000000000001,15,0.5,0.26429836349730124,0.31060205844349886,0.4026337598685534,0.4731730948280923,0.7791113073495766,0.7414995814565313
-0.4125000000000001,16,0.5,0.26899735227180743,0.30976739002422415,0.4049779130099039,0.46635756847069537,0.7778979845333974,0.7445992892225373
-0.4125000000000001,17,0.5,0.2651652626014525,0.3093651934097081,0.4118124458559129,0.48045673747328005,0.7768271229809691,0.7392748519289258
-0.4125000000000001,18,0.5,0.26486086161968764,0.30537394584124744,0.41037994859575183,0.473151614136023,0.7776305752940704,0.7448088956199435
-0.4125000000000001,19,0.5,0.27119933071895935,0.3102206957331631,0.41101927187784126,0.47015855143763496,0.7742623676689611,0.7441268831736694
-0.3400000000000001,0,0.5,0.2445011242222835,0.3134591606298171,0.3604730903773199,0.46213935702228076,0.8005349942108836,0.74351781348936
-0.3400000000000001,1,0.5,0.23613019901709373,0.3115557933132488,0.3621573818760486,0.47783905186338943,0.8041035856573705,0.7395983935742972
-0.3400000000000001,2,0.5,0.24085334956115836,0.31913440943477017,0.3627506261602507,0.48065018428298395,0.7998872377270347,0.7371766856053081
-0.3400000000000001,3,0.5,0.23723867219076153,0.31406090860181907,0.3599357352258413,0.4764895326694276,0.8038856596862808,0.7382847038019452
-0.3400000000000001,4,0.5,0.24234361600683169,0.31199088813884973,0.36409131554163837,0.4687277295403388,0.8001521277873413,0.7426561688181927
-0.3400000000000001,5,0.5,0.23608419497550628,0.3103808333929612,0.35423756109053833,0.4657175353978204,0.8068842021488261,0.7435866505830317
-0.3400000000000001,6,0.5,0.24716241262818972,0.31392235200376767,0.3639003022890989,0.46219179354477186,0.7988753290260828,0.7431998716199952
-0.3400000000000001,7,0.5,0.24588004290658483,0.3045934385547065,0.372585791023404,0.46155509777408077,0.7976261363185264,0.7464629771453908
-0.3400000000000001,8,0.5,0.24611508730645246,0.3252682268790558,0.36566013096744604,0.4832601842570026,0.7984428029546816,0.732799038268884
-0.3400000000000001,9,0.5,0.23844311396383494,0.3087302365464595,0.36809074538218073,0.4765947776946048,0.8004178888576365,0.7430414526340939
-0.3400000000000001,10,0.5,0.2400715441696957,0.3094245192524577,0.35943833385922375,0.4632745377631219,0.8025416616712624,0.744845257637026
-0.3400000000000001,11,0.5,0.2350262297396816,0.3081650062427612,0.3622420571044175,0.4749696487605525,0.802708241250452,0.7427627125393222
-0.3400000000000001,12,0.5,0.24396064056319372,0.3134760883179545,0.3634312267799392,0.4669892613848093,0.7994854478211931,0.743989810539723
-0.3400000000000001,13,0.5,0.24092326381777188,0.3177336202743874,0.3541989978829492,0.46712354843421255,0.804205626228982,0.7427136079103704
-0.3400000000000001,14,0.5,0.23096705751695928,0.3086607931146846,0.3554279817513685,0.4749884417368636,0.8071251102027731,0.7425537011898108
-0.3400000000000001,15,0.5,0.24526420867607882,0.3127782218214746,0.3667850889391035,0.4677502213970339,0.7986130596865355,0.7441025026942881
-0.3400000000000001,16,0.5,0.2441834260936164,0.3239257727631459,0.35265734793448417,0.4678237412660572,0.8032537265587434,0.7394585529468136
-0.3400000000000001,17,0.5,0.2409504346904744,0.312120949012909,0.36466062760120926,0.4723719270344693,0.8008723838488935,0.7415137339570589
-0.3400000000000001,18,0.5,0.2385387585027166,0.311574787665979,0.3648876526845206,0.476609309198791,0.8005769924269744,0.7398873936828655
-0.3400000000000001,19,0.5,0.24430209029328778,0.31898181050414787,0.35829293676747365,0.4678180588783813,0.8022343236966445,0.7416287061456086
-0.26750000000000007,0,0.5,0.21435024124179217,0.3146386744897106,0.32585662097008455,0.4783157448377697,0.8216402370655134,0.7384129774652389
-0.26750000000000007,1,0.5,0.20736709073360218,0.3073667906919081,0.3210528250747507,0.4758757821055075,0.8257105062732994,0.7417874106893386
-0.26750000000000007,2,0.5,0.2119680393296899,0.31656378683522707,0.3135596820858583,0.4682858825030697,0.827286908523659,0.7415096603864154
-0.26750000000000007,3,0.5,0.20588793855701873,0.31238834223207645,0.3128755399216418,0.47471780972744904,0.8290996784565916,0.7417993630573249
-0.26750000000000007,4,0.5,0.21229572978331251,0.31394660490687787,0.31556125466865803,0.46665745299963723,0.826535900809313,0.7415820524140145
-0.26750000000000007,5,0.5,0.21571839324432415,0.31485877949733365,0.31759878651486223,0.4635616128414439,0.8246576439497076,0.7437065451929993
-0.26750000000000007,6,0.5,0.2076817447876676,0.3166571866212415,0.3136546138017343,0.4782364847655451,0.8288911088911088,0.738058058058058
-0.26750000000000007,7,0.5,0.20880536749553125,0.31098822205425297,0.31375349828778587,0.46729470495009595,0.8283573117460826,0.7440412025392262
-0.26750000000000007,8,0.5,0.20959815090113612,0.31342031810512444,0.3192718323595946,0.47741966629920163,0.8264591751010121,0.7398712154541455
-0.26750000000000007,9,0.5,0.21187724488768567,0.30812296045769466,0.3192351355954683,0.4642484147551145,0.8252808988764045,0.7464912280701754
-0.26750000000000007,10,0.5,0.21655242938796432,0.3173488757564436,0.31554183246303125,0.46241386471296964,0.8261942675159236,0.7429662379421221
-0.26750000000000007,11,0.5,0.21084412013398252,0.3114702828530224,0.31545252972082727,0.46600345599588555,0.8271590137073892,0.7437642631220723
-0.26750000000000007,12,0.5,0.2108140040272778,0.3075628885002231,0.3164641589164836,0.4616990757907772,0.826767555448795,0.7469826552633683
-0.26750000000000007,13,0.5,0.2115896585583739,0.31944217958851123,0.31177747724106836,0.47069822577844866,0.8274434125356812,0.740637561189159
-0.26750000000000007,14,0.5,0.20663776909771958,0.3127629991075389,0.3099680940390032,0.4691618146217984,0.8295062224006423,0.7429254683140694
-0.26750000000000007,15,0.5,0.21276356816903852,0.3093284191809642,0.3193793737448736,0.4643328632325716,0.8248253841548593,0.7441170575265584
-0.26750000000000007,16,0.5,0.20735599288238404,0.3082621169298069,0.3159391354525322,0.4696853240736238,0.8281857148579899,0.7444182609737588
-0.26750000000000007,17,0.5,0.2080005650295796,0.3135040921792558,0.31832310988653867,0.47978522351833486,0.8269983230855227,0.7377975474873768
-0.26750000000000007,18,0.5,0.2115109812152402,0.3057861498877764,0.32131054106655293,0.4645258260662829,0.8253619131408462,0.7466992078098744
-0.26750000000000007,19,0.5,0.2076405613215521,0.3078767472367468,0.3217003030502799,0.47699756857628745,0.8260019940179462,0.7403009027081243
-0.19500000000000006,0,0.5,0.17920469508214343,0.3076381276715928,0.26704735134519286,0.45843635474972133,0.8534813158735228,0.7469541519717858
-0.19500000000000006,1,0.5,0.18262514050305284,0.31684073982954386,0.2704112536196848,0.4691429746150594,0.8512161945911346,0.7410814269716846
-0.19500000000000006,2,0.5,0.18041227202114038,0.3116174827047863,0.2729976629494189,0.47153579720241634,0.8507820938512621,0.7415910090789105
-0.19500000000000006,3,0.5,0.18400924638808427,0.3114914464445518,0.27159118157007767,0.4597504291193415,0.8505056135042599,0.7446346756691584
-0.19500000000000006,4,0.5,0.19033101567178415,0.3266660431473324,0.27144261566910793,0.4658782746953771,0.8491139645585823,0.7400103995840166
-0.19500000000000006,5,0.5,0.18239752739856305,0.30070398010437527,0.28721206480716327,0.473503189726848,0.8457842901753543,0.7450643433778276
-0.19500000000000006,6,0.5,0.18040754104129098,0.3210245899888819,0.2697148548202434,0.47994169302913,0.8520731413906488,0.7365732982204134
-0.19500000000000006,7,0.5,0.1806431209643949,0.31353536891537137,0.2696463134820942,0.4680148124264417,0.852710399490182,0.7415337645121118
-0.19500000000000006,8,0.5,0.1874621384506034,0.3124801160934322,0.28317909795933427,0.4720304491185716,0.8449326491340603,0.7417784163473818
-0.19500000000000006,9,0.5,0.17736008247278587,0.31541786151930423,0.2666847377882697,0.47427317646810035,0.8533938833741912,0.7402954174463511
-0.19500000000000006,10,0.5,0.17789614946381255,0.3144621879775698,0.26626063504865255,0.47066168729373503,0.8553990984881726,0.7421282740363403
-0.19500000000000006,11,0.5,0.17944052707108485,0.311173222343035,0.2645280923355083,0.45872613191605,0.8545374905427467,0.745047615220798
-0.19500000000000006,12,0.5,0.18141657453581697,0.31106005894343036,0.2757613472408793,0.4728252704944141,0.8493821216498154,0.7418248524485563
-0.19500000000000006,13,0.5,0.17681109200065168,0.31390881665641523,0.2672011266417958,0.474386468203465,0.8540228039184198,0.7411924119241192
-0.19500000000000006,14,0.5,0.17792533497176705,0.3092077631128124,0.2745038991114287,0.4770469400743769,0.8516778790653239,0.7392178142208288
-0.19500000000000006,15,0.5,0.18143118281674067,0.30984319086709183,0.27454553829857714,0.4688613297013983,0.8503075325505232,0.7427289480009615
-0.19500000000000006,16,0.5,0.17963333649645832,0.3176500465132939,0.2669621431861167,0.472075722993825,0.8536702191354328,0.7396079688940554
-0.19500000000000006,17,0.5,0.18476910469465585,0.31500614740322835,0.2744442220012795,0.4678900035401852,0.8492365647417144,0.7425639797181299
-0.19500000000000006,18,0.5,0.18112420540582677,0.3129148599648433,0.2722392854438772,0.47032762788788113,0.8517867135662324,0.7423745096469458
-0.19500000000000006,19,0.5,0.18453231418652827,0.32133719455872023,0.2715013215806256,0.4727815471252154,0.8498349834983498,0.7397233044446211
-0.12250000000000005,0,0.5,0.1574037188133309,0.3089521961047349,0.2357461583328329,0.4627228243988271,0.8707140861373888,0.7441776566320599
-0.12250000000000005,1,0.5,0.1557275581774934,0.31597381709301264,0.23065748048309542,0.468007881214142,0.8737317248541983,0.741728751101498
-0.12250000000000005,2,0.5,0.15313623850630856,0.30902150793046596,0.22933943617730307,0.46279586782793725,0.8747151708974615,0.7454872923754252
-0.12250000000000005,3,0.5,0.1610764687096108,0.31478865274445994,0.2373385902999758,0.46382625397312915,0.8698121450415028,0.7414689174489344
-0.12250000000000005,4,0.5,0.16257421059142854,0.3177804102098567,0.23588269756595615,0.4610749769057725,0.8711176423862101,0.7438562565466119
-0.12250000000000005,5,0.5,0.1528401011383952,0.30679314236170485,0.23485487044347736,0.471419890235896,0.8728874649579496,0.7439073112265282
-0.12250000000000005,6,0.5,0.15296281695582598,0.3092626293062166,0.2318644512845986,0.46878719465284396,0.8743474275694417,0.7430842734974104
-0.12250000000000005,7,0.5,0.16005025889647395,0.32820521467390684,0.22990158011437262,0.47144501968044233,0.8725706271288319,0.7379117588340987
-0.12250000000000005,8,0.5,0.15154969808245297,0.314792511325723,0.22928919078511148,0.47626964025898766,0.8755876025814676,0.7383725600449835
-0.12250000000000005,9,0.5,0.15717543044291094,0.3138147068848716,0.2371779198955843,0.4735467827373355,0.8709858028394322,0.7407881576315263
-0.12250000000000005,10,0.5,0.15374155684944157,0.3123386051399354,0.2308133917631311,0.468916370487344,0.8731142133000764,0.7430696416497633
-0.12250000000000005,11,0.5,0.16187533190013964,0.31580676920624806,0.24000569969120114,0.4682333232670756,0.8687141947803947,0.7403877091377091
-0.12250000000000005,12,0.5,0.152762535357631,0.31126262350381795,0.230551909990244,0.4697630357428777,0.8741364852453779,0.7414352686620989
-0.12250000000000005,13,0.5,0.15410591565018597,0.31710899645331064,0.230082494229675,0.4734485924100788,0.8734106132926878,0.7393194782400574
-0.12250000000000005,14,0.5,0.15303914023571236,0.3132028440018448,0.22982653229263023,0.47035237802738394,0.8742296918767507,0.7415833666533387
-0.12250000000000005,15,0.5,0.1576427103936364,0.3123150780377683,0.2380198274253202,0.47155482667897486,0.8707948317932718,0.7425302987880484
-0.12250000000000005,16,0.5,0.1559514648090001,0.3106431770729612,0.23372078324184037,0.4655536050472298,0.8711495872760218,0.7446850784820187
-0.12250000000000005,17,0.5,0.15886972953775724,0.3156886662764075,0.2350978976208613,0.46716100014936074,0.8709883442439725,0.741662658329325
-0.12250000000000005,18,0.5,0.15625996051463176,0.3143688313309669,0.23594390728345563,0.4746795669733742,0.8710892120338101,0.739745177137836
-0.12250000000000005,19,0.5,0.15688449161486676,0.3126956331713282,0.2326672865056641,0.46374274297772017,0.8725486296193166,0.7426893528015768
-0.05,0,0.5,0.13140921621881455,0.3129394919270693,0.19954981277395087,0.47521033014639597,0.891883233892604,0.7410796339952851
-0.05,1,0.5,0.13099008147939725,0.3162016768849857,0.19251528875990226,0.4647195913184681,0.8936962177306383,0.7422346592044773
-0.05,2,0.5,0.12942193665824447,0.3107712074861545,0.19604250795199696,0.4707421978681627,0.8932975656630365,0.7424472506393862
-0.05,3,0.5,0.13194474386751054,0.31865301389966727,0.19463174075679845,0.47004517932876944,0.8930376193149916,0.740724487353387
-0.05,4,0.5,0.13099140744211019,0.31311434315004505,0.19446574566332736,0.4648397586342903,0.8933504143480524,0.7436553295232005
-0.05,5,0.5,0.12990830326894343,0.309614082527527,0.19705278341209023,0.46964139481771877,0.893541716376362,0.7418524181218314
-0.05,6,0.5,0.1374521647509925,0.3113880211896809,0.20102319030642263,0.4554036202787529,0.8895413870246085,0.7475568727971804
-0.05,7,0.5,0.13171308752677297,0.30596226029361157,0.20113007676237998,0.4672141095070501,0.8907885276024606,0.7441720740206681
-0.05,8,0.5,0.12804188417346626,0.3150959739072391,0.19174989573236487,0.47187387574324396,0.8959572175439997,0.741129775889027
-0.05,9,0.5,0.13484115157738533,0.3187633944096864,0.19695779652423676,0.46560664189735074,0.8914459227296336,0.7410195827159505
-0.05,10,0.5,0.1332612660837593,0.31459698039879863,0.19610024006829405,0.462944298774626,0.8925484885897487,0.7427986019043028
-0.05,11,0.5,0.13435389023379557,0.31236322875551265,0.20204987140208758,0.46975156499723497,0.890460631176283,0.741969161580469
